dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;1037.81
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;1042.78
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;1042.78
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;1050.65
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;1070.34
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1190.79
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1190.79
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;86.15
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;108.38
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;108.94
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;325.27
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;330.64
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;378.90
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;387.75
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;453.14
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;742.99
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;1182.86
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;64;S;SUL;S.TIARAJU;1197.84
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;48;S;SUL;ARAUCARIA;2305.34
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;153;SE;SUDESTE;DAIA;0.00
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;434;SE;SUDESTE;W.ARJONA O;0.00
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;12;SE;SUDESTE;CUIABA CC;0.00
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;108;SE;SUDESTE;XAVANTES;0.00
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;101.32
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;104.98
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;107.56
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;118.10
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;229;SE;SUDESTE;O.PINTADA;138.91
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;146;SE;SUDESTE;UTE STA VI;150.06
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;153.55
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;236;SE;SUDESTE;M.AZUL;159.65
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;137;SE;SUDESTE;UTE GNA I;194.95
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;225.93
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;183;SE;SUDESTE;ATLANTICO;242.67
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;47;SE;SUDESTE;TERMORIO;405.24
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;97;SE;SUDESTE;CUBATAO;420.45
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;538.94
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;245;SE;SUDESTE;KARKEY 013;598.50
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;246;SE;SUDESTE;KARKEY 019;598.50
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;608.05
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;689.30
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;249;SE;SUDESTE;PORSUD I;708.72
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;250;SE;SUDESTE;PORSUD II;710.74
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;720.64
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;748.13
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;781.88
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;248;SE;SUDESTE;MPPAULINIA;846.36
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;247;SE;SUDESTE;LORM_PCS;850.40
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;253;SE;SUDESTE;VIANA I;850.40
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;251;SE;SUDESTE;POVOACAO I;850.40
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;90;SE;SUDESTE;M.LAGO;929.05
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;49;SE;SUDESTE;VIANA;1050.63
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;334;SE;SUDESTE;W.ARJONA;1413.22
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;1729.62
2024-04-06;2024-04-12;2024;4;1;PMO Abril 2024 - Revisão 1;194;SE;SUDESTE;TNORTE 2;2997.89
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;140;N;NORTE;UTE MAUA 3;66.12
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;201;N;NORTE;APARECIDA;66.12
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;21;N;NORTE;MARANHAO V;102.27
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;36;N;NORTE;MARANHAOIV;102.27
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;212;N;NORTE;MARANHAO3;105.87
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;239;N;NORTE;PARNAIBA_V;200.03
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;46;N;NORTE;N.VENECIA2;286.88
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;176;N;NORTE;P. ITAQUI;334.51
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;70;N;NORTE;GERAMAR2;1050.61
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;73;N;NORTE;GERAMAR1;1050.61
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;144;NE;NORDESTE;PETROLINA;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;151;NE;NORDESTE;POTIGUAR;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;106;NE;NORDESTE;ERB CANDEI;108.45
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;147;NE;NORDESTE;PROSPERIDA;204.55
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;223;NE;NORDESTE;PROSP_III;208.41
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;241;NE;NORDESTE;PROSP_II;232.86
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;233.95
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;335.26
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;342.16
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;358.26
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;560.97
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;598.05
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;903.24
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;1020.32
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;1037.81
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;1042.78
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;1042.78
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;1050.65
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;1070.34
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;1190.79
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;1190.79
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;107;S;SUL;PAMPA SUL;86.15
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;149;S;SUL;SAO SEPE;108.38
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;108.94
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;24;S;SUL;J.LACER. C;325.27
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;28;S;SUL;FIGUEIRA;330.64
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;25;S;SUL;J.LACER. B;378.90
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;27;S;SUL;J.LAC. A2;387.75
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;26;S;SUL;J.LAC. A1;453.14
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;254;S;SUL;B.BONITA I;742.99
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;35;S;SUL;URUGUAIANA;1182.86
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;64;S;SUL;S.TIARAJU;1197.84
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;48;S;SUL;ARAUCARIA;2305.34
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;153;SE;SUDESTE;DAIA;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;12;SE;SUDESTE;CUIABA CC;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;108;SE;SUDESTE;XAVANTES;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;434;SE;SUDESTE;W.ARJONA O;0.00
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;13;SE;SUDESTE;ANGRA 2;20.12
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;1;SE;SUDESTE;ANGRA 1;31.17
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;171;SE;SUDESTE;NORTEFLU 1;101.32
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;211;SE;SUDESTE;BAIXADA FL;104.98
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;86;SE;SUDESTE;SANTA CRUZ;107.56
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;172;SE;SUDESTE;NORTEFLU 2;118.10
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;229;SE;SUDESTE;O.PINTADA;138.91
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;146;SE;SUDESTE;UTE STA VI;150.06
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;15;SE;SUDESTE;LUIZORMELO;153.55
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;236;SE;SUDESTE;M.AZUL;159.65
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;137;SE;SUDESTE;UTE GNA I;194.95
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;173;SE;SUDESTE;NORTEFLU 3;225.93
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;183;SE;SUDESTE;ATLANTICO;242.67
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;47;SE;SUDESTE;TERMORIO;405.24
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;97;SE;SUDESTE;CUBATAO;420.45
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;63;SE;SUDESTE;AUR.CHAVES;538.94
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;245;SE;SUDESTE;KARKEY 013;598.50
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;246;SE;SUDESTE;KARKEY 019;598.50
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;68;SE;SUDESTE;TRES LAGOA;608.05
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;174;SE;SUDESTE;NORTEFLU 4;689.30
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;249;SE;SUDESTE;PORSUD I;708.72
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;250;SE;SUDESTE;PORSUD II;710.74
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;110;SE;SUDESTE;FGASPARIAN;720.64
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;62;SE;SUDESTE;SEROPEDICA;748.13
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;54;SE;SUDESTE;JUIZ DE FO;781.88
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;248;SE;SUDESTE;MPPAULINIA;846.36
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;251;SE;SUDESTE;POVOACAO I;850.40
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;253;SE;SUDESTE;VIANA I;850.40
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;247;SE;SUDESTE;LORM_PCS;850.40
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;90;SE;SUDESTE;M.LAGO;929.05
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;49;SE;SUDESTE;VIANA;1050.63
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;334;SE;SUDESTE;W.ARJONA;1413.22
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;182;SE;SUDESTE;PALMEIR_GO;1729.62
2024-04-13;2024-04-19;2024;4;2;PMO Abril 2024 - Revisão 2;194;SE;SUDESTE;TNORTE 2;2997.89
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;205;N;NORTE;MANAUARA;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;209;N;NORTE;TAMBAQUI;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;203;N;NORTE;C. ROCHA;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;204;N;NORTE;JARAQUI;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;207;N;NORTE;PONTA NEGR;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;140;N;NORTE;UTE MAUA 3;66.12
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;201;N;NORTE;APARECIDA;66.12
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;21;N;NORTE;MARANHAO V;102.27
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;36;N;NORTE;MARANHAOIV;102.27
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;212;N;NORTE;MARANHAO3;105.87
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;116;N;NORTE;PARNAIB_IV;151.69
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;239;N;NORTE;PARNAIBA_V;200.03
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;46;N;NORTE;N.VENECIA2;286.88
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;176;N;NORTE;P. ITAQUI;334.51
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;73;N;NORTE;GERAMAR1;1050.61
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;70;N;NORTE;GERAMAR2;1050.61
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;151;NE;NORDESTE;POTIGUAR;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;144;NE;NORDESTE;PETROLINA;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;106;NE;NORDESTE;ERB CANDEI;108.45
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;147;NE;NORDESTE;PROSPERIDA;204.55
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;223;NE;NORDESTE;PROSP_III;208.41
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;241;NE;NORDESTE;PROSP_II;232.86
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;96;NE;NORDESTE;TERMOPE;233.95
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;167;NE;NORDESTE;P.PECEM1;335.26
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;163;NE;NORDESTE;P.PECEM2;342.16
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;224;NE;NORDESTE;PSERGIPE I;358.26
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;58;NE;NORDESTE;TERMOCEARA;560.97
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;43;NE;NORDESTE;C.FURTADO;598.05
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;98;NE;NORDESTE;PERNAMBU_3;903.24
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;57;NE;NORDESTE;MARACANAU;1020.32
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;152;NE;NORDESTE;TERMOCABO;1037.81
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;69;NE;NORDESTE;TERMOPB;1042.78
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;67;NE;NORDESTE;TERMONE;1042.78
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;52;NE;NORDESTE;CAMPINA_GR;1050.65
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;170;NE;NORDESTE;SUAPE II;1070.34
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;55;NE;NORDESTE;GLOBAL II;1190.79
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;53;NE;NORDESTE;GLOBAL I;1190.79
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;107;S;SUL;PAMPA SUL;86.15
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;149;S;SUL;SAO SEPE;108.38
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;156;S;SUL;CANDIOTA_3;108.94
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;24;S;SUL;J.LACER. C;325.27
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;28;S;SUL;FIGUEIRA;330.64
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;25;S;SUL;J.LACER. B;378.90
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;27;S;SUL;J.LAC. A2;387.75
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;26;S;SUL;J.LAC. A1;453.14
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;254;S;SUL;B.BONITA I;742.99
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;35;S;SUL;URUGUAIANA;1182.86
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;64;S;SUL;S.TIARAJU;1197.84
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;48;S;SUL;ARAUCARIA;2305.34
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;153;SE;SUDESTE;DAIA;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;12;SE;SUDESTE;CUIABA CC;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;434;SE;SUDESTE;W.ARJONA O;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;108;SE;SUDESTE;XAVANTES;0.00
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;13;SE;SUDESTE;ANGRA 2;20.12
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;1;SE;SUDESTE;ANGRA 1;31.17
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;171;SE;SUDESTE;NORTEFLU 1;101.32
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;211;SE;SUDESTE;BAIXADA FL;104.98
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;86;SE;SUDESTE;SANTA CRUZ;107.56
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;172;SE;SUDESTE;NORTEFLU 2;118.10
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;229;SE;SUDESTE;O.PINTADA;138.91
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;146;SE;SUDESTE;UTE STA VI;150.06
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;15;SE;SUDESTE;LUIZORMELO;153.55
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;236;SE;SUDESTE;M.AZUL;159.65
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;137;SE;SUDESTE;UTE GNA I;194.95
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;173;SE;SUDESTE;NORTEFLU 3;225.93
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;183;SE;SUDESTE;ATLANTICO;242.67
2024-04-20;2024-04-26;2024;4;3;PMO Abril 2024 - Revisão 3;4;SE;SUDESTE;ST.CRUZ 34;310.41
